Name,Batch #,SAP Part #,Blend ID,Tank Size,Tank #,Area,Status,Additions,Date,Year,In Last 90 Days,# of Adjustments,Adjustment Count,Additions Flag,Duplicate Batch Count,Record Count,Group
Miracle Wash HD - SUBASSEMBLY,137353,MWH211-01-SUB,211,55,8,Skirt,✔,,8/6/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Top Clean - SUBASSEMBLY,137712,TCL269-01-SUB,269,55,8,Skirt,✔,,8/6/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Upholstery Shampoo - SUBASSEMBLY,137399,TEX269-01-SUB,269,55,7,Skirt,✔,,8/6/2020,2020,FALSE,,0,0,0,1,Soaps & Detergents
Glass Cleaner MIX - Green - SUBASSEMBLY,137587,KGL286-01-SUB,286,30,Drum,Skirt,✔,,8/6/2020,2020,FALSE,,0,0,1,1,Cleaners & Degreaser
Red Lightning - SUBASSEMBLY,137394,RLT303-01-SUB,303,55,8,Skirt,✔,,8/6/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Fabric Guard 2.0 - SUBASSEMBLY,137193,FGU310-02-SUB,310,55,Drum,Skirt,✔,,8/6/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Whitewall Cleaner HD - SUBASSEMBLY,137435,WCH344-01-SUB,344,220,4,Mezzanine,✔,,8/6/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Jade Detox Wash & Seal - SUBASSEMBLY,137382,JCS352-01-SUB,352,330,1,Mezzanine,✔,,8/6/2020,2020,FALSE,,0,0,0,1,Soaps & Detergents
Degreaser -  SUBASSEMBLY,137549,DEG360-01-SUB,360,55,8,Skirt,✔,,8/6/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Adhesive Remover -  SUBASSEMBLY,136899,DEP362-01-SUB,362,55,Drum,Skirt,✔,,8/6/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Dip Release Agent - SUBASSEMBLY,138212,DYC375-01-SUB,375,55,Drum,Skirt,✔,,8/6/2020,2020,FALSE,,0,0,0,1,Waxes & Sealants
Slipstream - SUBASSEMBLY,137667,SNS377-01-SUB,377,165,6,Mezzanine,✔,,8/6/2020,2020,FALSE,,0,0,0,1,Waxes & Sealants
Slipstream - White / Coconut - SUBASSEMBLY,137930,GPA377-01-SUB,377,275,5,Mezzanine,✔,,8/6/2020,2020,FALSE,,0,0,0,1,Waxes & Sealants
VRT+ - SUBASSEMBLY,134452,ADP422-01-SUB,422,495,11,Polishes,✔,20# Accusol,8/6/2020,2020,FALSE,,1,1,0,1,Dressings
Heads Up - Thin (No Salt) - SUBASSEMBLY,137591,KGL429-01-SUB,429,55,8,Skirt,✔,,8/6/2020,2020,FALSE,,0,0,0,1,Soaps & Detergents
Wash & Wax - SUBASSEMBLY,136644,DTR429-01-SUB,429,55,7,Skirt,✔,,8/6/2020,2020,FALSE,,0,0,0,1,Soaps & Detergents
Black Dress - Pine Fragrance - SUBASSEMBLY,137496,JWX500-01-SUB,500,55,Drum,Skirt,✔,,8/6/2020,2020,FALSE,,0,0,0,1,Coatings
Reboot 2.0 - Lime Green - SUBASSEMBLY,138213,PBM502-01-SUB,502,110,2,Mezzanine,✔,,8/6/2020,2020,FALSE,,0,0,0,1,Waxes & Sealants
Ceramic Boost 2.0 - SUBASSEMBLY,137929,ADP503-02-SUB,503,330,3,Mezzanine,✔,,8/6/2020,2020,FALSE,,0,0,0,1,Waxes & Sealants
DO NOT PRODUCE MORE SUB - Premium Foam Scented BLUE - SUBASSEMBLY,137917,PRF517-01-SUB,517,55,Drum,Skirt,✔,,8/6/2020,2020,FALSE,,0,0,0,1,Soaps & Detergents
DO NOT PRODUCE MORE SUB - Premium Foam Scented. PINK - SUBASSEMBLY,137919,PRF517-03-SUB,517,55,Drum,Skirt,✔,,8/6/2020,2020,FALSE,,0,0,0,1,Soaps & Detergents
DO NOT PRODUCE MORE SUB - Premium Foam Scented. PINK - SUBASSEMBLY,137921,PRF517-03-SUB,517,55,Drum,Skirt,✔,,8/6/2020,2020,FALSE,,0,0,0,1,Soaps & Detergents
Cherry Touchless - SUBASSEMBLY,137711,TCC911-01-SUB,911,110,2,Mezzanine,✔,,8/6/2020,2020,FALSE,,0,0,0,1,Soaps & Detergents
Aftermath - SUBASSEMBLY,137933,SHS103-01-SUB,103,550,6,Mezzanine,✔,,8/7/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Coating Prep 2.0 - SUBASSEMBLY,138222,ADP103-02-SUB,103,330,5,Mezzanine,✔,,8/7/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
"Solution, Orange  - SUBASSEMBLY",137937,SHS104-01-SUB,104,275,4,Mezzanine,✔,,8/7/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
"Solution, Orange  - SUBASSEMBLY",137938,SHS104-01-SUB,104,275,5,Mezzanine,✔,,8/7/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Classy Chassis - SUBASSEMBLY,137940,SHS106-01-SUB,106,275,1,Mezzanine,✔,,8/7/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Leather Conditioner - SUBASSEMBLY,138220,ADP154-01-SUB,154,330,Tote,Polishes,✔,,8/7/2020,2020,FALSE,,0,0,0,1,Dressings
Voodoo Blend Leather Dressing - SUBASSEMBLY,138219,SCG183-01-SUB,183,495,11,Polishes,✔,,8/7/2020,2020,FALSE,,0,0,0,1,Dressings
Decked Out - SUBASSEMBLY,137946,SHS191-01-SUB,191,275,3,Mezzanine,✔,,8/7/2020,2020,FALSE,,0,0,0,1,Dressings
High Foam -  SUBASSEMBLY,137985,DEP277-01-SUB,277,550,10,Acid/Corrosive,✔,90# CBS-50G,8/7/2020,2020,FALSE,,1,1,0,1,Soaps & Detergents
Shine Soap - SUBASSEMBLY,137942,SHS324-01-SUB,324,275,3,Mezzanine,✔,,8/7/2020,2020,FALSE,,0,0,0,1,Soaps & Detergents
Rush VOC - SUBASSEMBLY,136584,RSH336-01-SUB,336,110,13,Polishes,✔,,8/7/2020,2020,FALSE,,0,0,0,1,Waxes & Sealants
Miami Magic VOC - SUBASSEMBLY,136776,MMG349-01-SUB,349,110,13,Polishes,✔,,8/7/2020,2020,FALSE,,0,0,0,1,Waxes & Sealants
Spray & Seal - SUBASSEMBLY,137580,JWX367-01-SUB,367,275,4,Mezzanine,✔,,8/7/2020,2020,FALSE,,0,0,0,1,Waxes & Sealants
Ride Shine - SUBASSEMBLY,137950,SHS373-01-SUB,373,550,6,Mezzanine,✔,,8/7/2020,2020,FALSE,,0,0,0,1,Waxes & Sealants
Bug Off - SUBASSEMBLY,137539,BUG381-01-SUB,381,500,3,Mezzanine,✔,,8/7/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Foam Pad Polish - White - SUBASSEMBLY,136821,XTR403-01-SUB,403,110,13,Polishes,✔,,8/7/2020,2020,FALSE,,0,0,0,1,Compounds & Polishes
Foam Pad Polish VOC - SUBASSEMBLY,136760,FPP403-01-SUB,403,110,13,Polishes,✔,,8/7/2020,2020,FALSE,,0,0,0,1,Compounds & Polishes
Shift - SUBASSEMBLY,137995,SHS429-01-SUB,429,275,1,Mezzanine,✔,9 gallons Water,8/7/2020,2020,FALSE,,1,1,0,1,Soaps & Detergents
Shift - SUBASSEMBLY,137954,SHS429-01-SUB,429,275,1,Mezzanine,✔,,8/7/2020,2020,FALSE,,0,0,0,1,Soaps & Detergents
Punch It - SUBASSEMBLY,137959,SHS502-03-SUB,502,275,5,Mezzanine,✔,,8/7/2020,2020,FALSE,,0,0,0,1,Waxes & Sealants
Magnum - SUBASSEMBLY,137092,MGN102-01-SUB,102,330,5,Mezzanine,✔,,8/10/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Magnum 2.0 - SUBASSEMBLY,137927,MGN102-02-SUB,102,990,6,Mezzanine,✔,,8/10/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Super Spot - SUBASSEMBLY,136804,SSP147-01-SUB,147,275,5,Mezzanine,✔,,8/10/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Super Gloss RTU - SUBASSEMBLY,137636,SGR148-01-SUB,148,330,3,Mezzanine,✔,5# Texipol,8/10/2020,2020,FALSE,,1,1,0,1,Dressings
Bay Wash (Aluminater with Red Dye) - SUBASSEMBLY,137528,BAY164-01-SUB,164,55,Drum,Acid/Corrosive,✔,,8/10/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Aluminater - SUBASSEMBLY,137522,ALM165-01-SUB,165,550,10,Acid/Corrosive,✔,,8/10/2020,2020,FALSE,,0,0,1,1,Cleaners & Degreaser
Star Shine - SUBASSEMBLY,134696,STS174-01-SUB,174,495,11,Polishes,✔,10 GALLONS WATER,8/10/2020,2020,FALSE,,1,1,0,1,Dressings
Star Shine - SUBASSEMBLY,135066,STS174-01-SUB,174,495,11,Polishes,✔,5 gallons water,8/10/2020,2020,FALSE,,1,1,0,1,Dressings
Super Gloss Conc - SUBASSEMBLY,137633,SGC188-01-SUB,188,500,3,Mezzanine,✔,20#Accusol/1#TEA,8/10/2020,2020,FALSE,,2,1,0,1,Dressings
Special Blend - SUBASSEMBLY,137522,MVP197-01-SUB,197,330,1,Mezzanine,✔,,8/10/2020,2020,FALSE,,0,0,1,1,Dressings
Special Blend - SUBASSEMBLY,137407,MVP197-01-SUB,197,330,1,Mezzanine,✔,,8/10/2020,2020,FALSE,,0,0,0,1,Dressings
Brazil Paste Wax - Mango - SUBASSEMBLY,136783,PBM207-02-SUB,207,125,12,Polishes,✔,,8/10/2020,2020,FALSE,,0,0,0,1,Waxes & Sealants
Spoke & Wheel Regular - SUBASSEMBLY,135454,SWR231-01-SUB,231,1000,10,Acid/Corrosive,✔,,8/10/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Wheel-Ease - SUBASSEMBLY,137420,WHL233-01-SUB,233,220,Tote,Acid/Corrosive,✔,,8/10/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Cherry Glow MIX - SUBASSEMBLY,137544,CGM270-01-SUB,270,110,2,Mezzanine,✔,3.4#  Citric Acid,8/10/2020,2020,FALSE,,1,1,0,1,Soaps & Detergents
Miracle Cut 1000 VOC - SUBASSEMBLY,137474,MRC305-01-SUB,305,110,13,Polishes,✔,,8/10/2020,2020,FALSE,,0,0,0,1,Compounds & Polishes
Windshield Washer Fluid RTU - SUBASSEMBLY,137069,ADP326-01-SUB,326,330,Tote,Mezzanine,✔,,8/10/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
EZ Carnauba VOC - SUBASSEMBLY,137085,EZV348-01-SUB,348,110,13,Polishes,✔,,8/10/2020,2020,FALSE,,0,0,0,1,Waxes & Sealants
Hybrid Polymer Spray Sealant - SUBASSEMBLY,136768,HSS367-01-SUB,367,330,5,Mezzanine,✔,4# USPI,8/10/2020,2020,FALSE,,1,1,0,1,Waxes & Sealants
Convergent 3-In-1 - SUBASSEMBLY,136756,CNV367-01-SUB,367,55,13,Polishes,✔,,8/10/2020,2020,FALSE,,0,0,0,1,Compounds & Polishes
Better Wax VOC - SUBASSEMBLY,136879,BWX385-01-SUB,385,110,13,Polishes,✔,,8/10/2020,2020,FALSE,,0,0,0,1,Waxes & Sealants
Better Wax VOC - SUBASSEMBLY,136880,BWX385-01-SUB,385,110,13,Polishes,✔,,8/10/2020,2020,FALSE,,0,0,0,1,Waxes & Sealants
Big Bite VOC -  SUBASSEMBLY,137075,BGB386-01-SUB,386,110,13,Polishes,✔,,8/10/2020,2020,FALSE,,0,0,0,1,Compounds & Polishes
Extreme Cut VOC - SUBASSEMBLY,137082,ETC392-01-SUB,392,55,13,Polishes,✔,,8/10/2020,2020,FALSE,,0,0,0,1,Compounds & Polishes
Cherry Wet Wax - SUBASSEMBLY,136894,CWW395-01-SUB,395,110,13,Polishes,✔,,8/10/2020,2020,FALSE,,0,0,0,1,Waxes & Sealants
Odor Neutralizer - Cherry - SUBASSEMBLY,137603,ODR404-03-SUB,404,110,Drum,Skirt,✔,,8/10/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Cannon Soap - Purple - SUBASSEMBLY,137584,JWX429-01-SUB,429,275,1,Mezzanine,✔,10.5# Salt,8/10/2020,2020,FALSE,,1,1,0,1,Soaps & Detergents
Snow Foam - SUBASSEMBLY,137433,TTD429-01-SUB,429,275,1,Mezzanine,✔,45 gallons water,8/10/2020,2020,FALSE,,1,1,0,1,Soaps & Detergents
Pit Bull - SUBASSEMBLY,137428,OKA920-01-SUB,920,220,3,Mezzanine,✔,,8/10/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
D2+ All Purpose Cleaner Plus - SUBASSEMBLY (Pink),136459,PURD02-03-SUB,D02,1000,6,Mezzanine,✔,,8/10/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Absolutely Clean Concentrate - SUBASSEMBLY,137521,ABC100-02-SUB,100,330,5,Mezzanine,✔,,8/11/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Solution - SUBASSEMBLY,137415,SOL104-01-SUB,104,990,6,Mezzanine,✔,,8/11/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
All-Purpose Cleaner/Degreaser Concentrate - SUBASSEMBLY,137639,SHW107-01-SUB,107,275,4,Mezzanine,✔,,8/11/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Orange Blast - SUBASSEMBLY,137605,ORB112-01-SUB,112,275,4,Mezzanine,✔,,8/11/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
"Citri Solv, 50% - SUBASSEMBLY",137716,TRS116-01-SUB,116,110,2,Mezzanine,✔,,8/11/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Body Shop Blend - SUBASSEMBLY,135904,BSB181-01-SUB,181,495,6,Mezzanine,✔,2.3# Accusol 820,8/11/2020,2020,FALSE,,1,1,0,1,Dressings
BTS Protectant - SUBASSEMBLY,134062,BTS184-01-SUB,184,495,11,Polishes,✔,54# Accusol/17# TEA,8/11/2020,2020,FALSE,,2,1,0,1,Dressings
BTS Protectant - SUBASSEMBLY,137924,BTS184-01-SUB,184,495,11,Polishes,✔,56# Accusol/35#TEA,8/11/2020,2020,FALSE,,2,1,0,1,Dressings
Grappler Premium - SUBASSEMBLY,134684,GRP190-01-SUB,190,500,3,Mezzanine,✔,,8/11/2020,2020,FALSE,,0,0,0,1,Dressings
Hyper Shine - SUBASSEMBLY,137091,HSH191-01-SUB,191,275,3,Mezzanine,✔,,8/11/2020,2020,FALSE,,0,0,0,1,Dressings
Silhouette - SUBASSEMBLY,137653,SIL204-01-SUB,204,275,5,Mezzanine,✔,3.6# TEA,8/11/2020,2020,FALSE,,1,1,0,1,Dressings
Ultimate Wheel Cleaner - SUBASSEMBLY,138189,JWX275-01-SUB,275,275,Tote,Acid/Corrosive,✔,,8/11/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Bubbles - SUBASSEMBLY,137532,BUB278-01-SUB,278,330,1,Mezzanine,✔,7.4#caustic/19.25# Salt,8/11/2020,2020,FALSE,,2,1,0,1,Soaps & Detergents
Super Slick - SUBASSEMBLY,137675,SSL324-01-SUB,324,275,1,Mezzanine,✔,,8/11/2020,2020,FALSE,,0,0,0,1,Soaps & Detergents
Leather Balm - SUBASSEMBLY,137129,SHS353-01-SUB,353,55,13,Polishes,✔,,8/11/2020,2020,FALSE,,0,0,0,1,Dressings
Glacier Glaze Plus VOC - SUBASSEMBLY,137089,GGP367-01-SUB,367,110,13,Polishes,✔,.5# USPI,8/11/2020,2020,FALSE,,1,1,0,1,Compounds & Polishes
Perfect Euro Polish VOC - SUBASSEMBLY,137101,PEU428-01-SUB,428,110,13,Polishes,✔,,8/11/2020,2020,FALSE,,0,0,0,1,Compounds & Polishes
Perfect Euro Polish VOC - SUBASSEMBLY,137100,PEU428-01-SUB,428,110,13,Polishes,✔,,8/11/2020,2020,FALSE,,0,0,0,1,Compounds & Polishes
Cannon Soap - Purple - SUBASSEMBLY,137585,JWX429-01-SUB,429,275,1,Mezzanine,✔,21.4g/178# Water,8/11/2020,2020,FALSE,,2,1,0,1,Soaps & Detergents
Silica Suds - SUBASSEMBLY,137963,BLE429-01-SUB,429,275,4,Mezzanine,✔,,8/11/2020,2020,FALSE,,0,0,0,1,Soaps & Detergents
Marine & RV Polish VOC - SUBASSEMBLY,137094,MRP460-01-SUB,460,55,13,Polishes,✔,,8/11/2020,2020,FALSE,,0,0,0,1,Compounds & Polishes
Pure Cut VOC - SUBASSEMBLY,137110,PUC499-01-SUB,499,110,13,Polishes,✔,,8/11/2020,2020,FALSE,,0,0,0,1,Compounds & Polishes
Ceramic Shine - Wheels - SUBASSEMBLY,137965,BLE520-02-SUB,520,120,2,Mezzanine,✔,,8/11/2020,2020,FALSE,,0,0,0,1,Waxes & Sealants
Film Critic - SUBASSEMBLY,137952,FCR910-01-SUB,910,440,3,Mezzanine,✔,,8/11/2020,2020,FALSE,,0,0,0,1,Soaps & Detergents
D2 All Purpose Cleaner Concentrate - SUBASSEMBLY,136583,PURD02-02-SUB,D02,330,5,Mezzanine,✔,,8/11/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Interior Cleaner Plus - SUBASSEMBLY,137380,ICP162-01-SUB,162,440,6,Mezzanine,✔,,8/12/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Super Shine - SUBASSEMBLY,138178,JWX176-02-SUB,176,275,4,Mezzanine,✔,,8/12/2020,2020,FALSE,,0,0,0,1,Dressings
Super Gloss Conc - SUBASSEMBLY,133784,SGC188-01-SUB,188,495,11,Polishes,✔,25g water/210#,8/12/2020,2020,FALSE,,2,1,0,1,Dressings
Super Gloss Conc - SUBASSEMBLY,136153,SGC188-01-SUB,188,495,11,Polishes,✔,25g water/210#,8/12/2020,2020,FALSE,,2,1,0,1,Dressings
Genesis Gold - SUBASSEMBLY,138021,GNG245-01-SUB,245,500,3,Mezzanine,✔,,8/12/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Good As Gold - SUBASSEMBLY,138015,GAG281-01-SUB,281,330,5,Mezzanine,✔,,8/12/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
"Detox Wash & Seal, Raspberry - SUBASSEMBLY",138180,JWX352-04-SUB,352,275,1,Mezzanine,✔,2.8# Salt,8/12/2020,2020,FALSE,,1,1,0,1,Soaps & Detergents
Miracle Mist VOC - SUBASSEMBLY,138029,MMS376-01-SUB,376,330,3,Mezzanine,✔,,8/12/2020,2020,FALSE,,0,0,0,1,Waxes & Sealants
Special Cleaner - SUBASSEMBLY,138037,SPC390-01-SUB,390,385,3,Mezzanine,✔,,8/12/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Cherry Wash & Wax - SUBASSEMBLY,136647,DTR429-02-SUB,429,220,1,Mezzanine,✔,13 gallons water/108#,8/12/2020,2020,FALSE,,2,1,0,1,Waxes & Sealants
Off the Hook - SUBASSEMBLY,138033,OTH447-01-SUB,447,440,3,Mezzanine,✔,,8/12/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Red Head - SUBASSEMBLY,137439,RDH449-01-SUB,449,990,10,Acid/Corrosive,✔,,8/12/2020,2020,FALSE,,0,0,0,1,Soaps & Detergents
Silica Waterless Wash - SUBASSEMBLY,138042,SWW473-01-SUB,473,330,4,Mezzanine,✔,,8/12/2020,2020,FALSE,,0,0,0,1,Soaps & Detergents
DA Micro-Fiber Cutting Crème - SUBASSEMBLY,137661,SMP490-01-SUB,490,55,13,Polishes,✔,,8/12/2020,2020,FALSE,,0,0,0,1,Compounds & Polishes
DA Micro-Fiber Cutting Crème - SUBASSEMBLY,137660,SMP490-01-SUB,490,110,13,Polishes,✔,,8/12/2020,2020,FALSE,,0,0,0,1,Compounds & Polishes
Detail Spray - SUBASSEMBLY,138235,ADP500-01-SUB,500,990,6,Mezzanine,✔,,8/12/2020,2020,FALSE,,0,0,1,1,Waxes & Sealants
Detail Spray - SUBASSEMBLY,138235,ADP500-01-SUB,500,990,6,Mezzanine,✔,,8/12/2020,2020,FALSE,,0,0,1,1,Waxes & Sealants
Impressive Compound - SUBASSEMBLY,137649,UCP503-01-SUB,503,110,13,Polishes,✔,.75# Accusol,8/12/2020,2020,FALSE,,1,1,0,1,Compounds & Polishes
Impressive Compound - SUBASSEMBLY,137648,UCP503-01-SUB,503,110,13,Polishes,✔,4g Water,8/12/2020,2020,FALSE,,1,1,0,1,Compounds & Polishes
Impressive Compound - SUBASSEMBLY,138183,UCP503-01-SUB,503,55,13,Polishes,✔,,8/12/2020,2020,FALSE,,0,0,0,1,Compounds & Polishes
Impressive Compound - SUBASSEMBLY,137647,UCP503-01-SUB,503,110,13,Polishes,✔,,8/12/2020,2020,FALSE,,0,0,0,1,Compounds & Polishes
Impressive Compound - SUBASSEMBLY,137646,UCP503-01-SUB,503,110,13,Polishes,✔,,8/12/2020,2020,FALSE,,0,0,0,1,Compounds & Polishes
"Reboot 2.0, Blue - SUBASSEMBLY",133705,JWX503-01-SUB,503,275,4,Mezzanine,✔,,8/12/2020,2020,FALSE,,0,0,1,1,Waxes & Sealants
Clean N' Shine - SUBASSEMBLY,138247,SHS161-01-SUB,161,550,10,Acid/Corrosive,✔,,8/13/2020,2020,FALSE,,0,0,0,1,Dressings
Leather Magic - SUBASSEMBLY,133658,LMG175-01-SUB,175,500,3,Mezzanine,✔,,8/13/2020,2020,FALSE,,0,0,0,1,Dressings
Leather Magic - SUBASSEMBLY,135880,LMG175-01-SUB,175,500,3,Mezzanine,✔,,8/13/2020,2020,FALSE,,0,0,0,1,Dressings
Rubber Dressing Conc VOC - Acetone Free - SUBASSEMBLY,138111,RDC182-03-SUB,182,220,4,Mezzanine,✔,,8/13/2020,2020,FALSE,,0,0,0,1,Dressings
Universal Dressing - SUBASSEMBLY,134472,UNV192-01-SUB,192,495,3,Mezzanine,✔,,8/13/2020,2020,FALSE,,0,0,0,1,Dressings
White Renu - SUBASSEMBLY,137989,WRE203-01-SUB,203,275,5,Mezzanine,✔,1.0# Accusol,8/13/2020,2020,FALSE,,1,1,0,1,Dressings
Ceramic Gloss - SUBASSEMBLY,138107,BLE208-01-SUB,208,275,5,Mezzanine,✔,,8/13/2020,2020,FALSE,,0,0,0,1,Waxes & Sealants
Cul-Mac Tunnel Protectant - No Foam - SUBASSEMBLY,135472,BLE208-02-SUB,208,825,10,Acid/Corrosive,✔,,8/13/2020,2020,FALSE,,0,0,0,1,Waxes & Sealants
Defender - SUBASSEMBLY,138115,BLE215-01-SUB,215,275,4,Mezzanine,✔,,8/13/2020,2020,FALSE,,0,0,0,1,Waxes & Sealants
Fire Kut - SUBASSEMBLY,138004,FRK250-01-SUB,250,440,6,Mezzanine,✔,,8/13/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Express Wash - SUBASSEMBLY,137507,OKA277-01-SUB,277,165,1,Mezzanine,✔,,8/13/2020,2020,FALSE,,0,0,0,1,Soaps & Detergents
Miracle Cut 1500 VOC - SUBASSEMBLY,137595,MRC306-01-SUB,306,110,13,Polishes,✔,,8/13/2020,2020,FALSE,,0,0,0,1,Compounds & Polishes
Perfection VOC - SUBASSEMBLY,137611,PER336-01-SUB,336,110,13,Polishes,✔,,8/13/2020,2020,FALSE,,0,0,0,1,Waxes & Sealants
Perfection VOC - SUBASSEMBLY,137610,PER336-01-SUB,336,110,13,Polishes,✔,,8/13/2020,2020,FALSE,,0,0,0,1,Waxes & Sealants
EZ Carnauba - SUBASSEMBLY,137468,EZC348-01-SUB,348,110,13,Polishes,✔,,8/13/2020,2020,FALSE,,0,0,0,1,Waxes & Sealants
Wet Detailer - SUBASSEMBLY,138244,SHS369-01-SUB,369,110,13,Polishes,✔,,8/13/2020,2020,FALSE,,0,0,0,1,Waxes & Sealants
Wet Detailer - SUBASSEMBLY,138243,SHS369-01-SUB,369,110,13,Polishes,✔,,8/13/2020,2020,FALSE,,0,0,0,1,Waxes & Sealants
Wet Detailer - SUBASSEMBLY,138245,SHS369-01-SUB,369,55,13,Polishes,✔,,8/13/2020,2020,FALSE,,0,0,0,1,Waxes & Sealants
Speed Wax VOC - SUBASSEMBLY,137683,SPW373-01-SUB,373,990,6,Mezzanine,✔,,8/13/2020,2020,FALSE,,0,0,0,1,Waxes & Sealants
Speed Wax VOC - SUBASSEMBLY,136802,SPW373-01-SUB,373,990,6,Mezzanine,✔,,8/13/2020,2020,FALSE,,0,0,0,1,Waxes & Sealants
Wash & Wax - SUBASSEMBLY,137657,SMP429-01-SUB,429,275,1,Mezzanine,✔,,8/13/2020,2020,FALSE,,0,0,0,1,Soaps & Detergents
DA Microfiber Cutting Crème VOC -  SUBASSEMBLY,137456,DCC490-01-SUB,490,110,13,Polishes,✔,,8/13/2020,2020,FALSE,,0,0,0,1,Compounds & Polishes
Detail Spray - Dixxon - SUBASSEMBLY,138293,ADP500-48-SUB,500,110,2,Mezzanine,✔,,8/13/2020,2020,FALSE,,0,0,1,1,Waxes & Sealants
Quartz Full Body Protectant - SUBASSEMBLY,138109,BLE519-01-SUB,519,275,4,Mezzanine,✔,,8/13/2020,2020,FALSE,,0,0,0,1,Waxes & Sealants
A50 OEM All Purpose Dressing - SUBASSEMBLY,136455,PURA50-01-SUB,A50,495,11,Polishes,✔,,8/13/2020,2020,FALSE,,0,0,0,1,Dressings
A50 OEM All Purpose Dressing - SUBASSEMBLY,136454,PURA50-01-SUB,A50,495,11,Polishes,✔,,8/13/2020,2020,FALSE,,0,0,0,1,Dressings
A65 Jade Fabric Guard - SUBASSEMBLY,138072,PURA65-01-SUB,A65,330,1,Mezzanine,✔,,8/13/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Magnum - SUBASSEMBLY,138640,MGN102-01-SUB,102,250,4,Mezzanine,✔,,8/14/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Magnum - SUBASSEMBLY,137996,MGN102-01-SUB,102,250,5,Mezzanine,✔,,8/14/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Touch-Free - SUBASSEMBLY,137999,TCH105-01-SUB,105,55,Drum,Skirt,✔,,8/14/2020,2020,FALSE,,0,0,0,1,Soaps & Detergents
Thick N' Slick -  SUBASSEMBLY,138044,DBA169-01-SUB,169,55,8,Skirt,✔,,8/14/2020,2020,FALSE,,0,0,0,1,Dressings
Grappler Premium - SUBASSEMBLY,135890,GRP190-01-SUB,190,500,3,Mezzanine,✔,,8/14/2020,2020,FALSE,,0,0,0,1,Dressings
Towel & Pad Revitalizer HD - SUBASSEMBLY,138279,ADP200-02-SUB,200,330,1,Mezzanine,✔,,8/14/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Brazil Paste Wax VOC  Black - SUBASSEMBLY,136817,XTR207-02-SUB,207,60,Hot Dog,Polishes,✔,,8/14/2020,2020,FALSE,,0,0,0,1,Waxes & Sealants
Auto Enzyme -  SUBASSEMBLY,138046,DBA256-01-SUB,256,55,Drum,Skirt,✔,,8/14/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Blush Wheel Cleaner Concentrate - SUBASSEMBLY,137258,BLS275-02-SUB,275,55,Drum,Acid/Corrosive,✔,,8/14/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Crisp+ Glass Cleaner RTU - SUBASSEMBLY,138137,CSP287-02-SUB,287,55,Drum,Skirt,✔,,8/14/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
Tree Sap Remover - SUBASSEMBLY,138047,TSR338-01-SUB,338,55,Drum,Skirt,✔,,8/14/2020,2020,FALSE,,0,0,0,1,Cleaners & Degreaser
